item_id,strat_category,agreement_bin,swap_direction,name_swapped,gendered_swapped,invariance_class,needs_review,justification,text,swapped
200933,ideological_inequality,low,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"There are other explanations like who had more living family members but I suspect everyday sexism.Two teens went missing together and were found dead together decades later... The girl's funeral costs GoFundMe raised $8,498. The boy's raised just $3,988.Less than half FFS.","There are other explanations like who had more living family members but I suspect everyday sexism.Two teens went missing together and were found dead together decades later... The boy's funeral costs GoFundMe raised $8,498. The girl's raised just $3,988.Less than half FFS."
200997,ideological_inequality,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@BraunbeckBryan @NotDollie Pretty sad response considering she’s not a designer and maybe the whole female in the gaming industry hits a little closer to home for her than it does you,@BraunbeckBryan @NotDollie Pretty sad response considering he’s not a designer and maybe the whole female in the gaming industry hits a little closer to home for his than it does you
201173,ideological_inequality,mixed,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,@BLEEDTHISWAY replay free woman breebylon &gt;&gt;&gt; Flop this way,@BLEEDTHISWAY replay free man breebylon &gt;&gt;&gt; Flop this way
202015,ideological_inequality,mixed,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@WorbsIntoWords @Graebers_Ws @radicalanthro @kalolbaisakhi @shadow_digita @Itmechr3 “Get rid of patrilocal residence” is a pithy phrase, but actually *doing that* is hard and complicated.Someone could accuse you of obfuscating material realities by summing it up so pithily and writing as if it is something an actor like the Chinese state could just…do","@WorbsIntoWords @Graebers_Ws @radicalanthro @kalolbaisakhi @shadow_digita @Itmechr3 “Get rid of patrilocal residence” is a pithy phrase, but actually *doing that* is hard and complicated.Someone could accuse you of obfuscating material realities by summing it up so pithily and writing as if it is something an actress like the Chinese state could just…do"
200492,ideological_inequality,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"@PositronicWoman Also, i'm sorry, but Peter is absolutely a bit of motor-mouthed smart ass. It's totally in character that a third of the reason that he's bullied is because he doesnt know when to shut up","@PositronicWoman Also, i'm sorry, but Peter is absolutely a bit of motor-mouthed smart ass. It's totally in character that a third of the reason that she's bullied is because she doesnt know when to shut up"
400467,ideological_inequality,mixed,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@pelecius @iammrstiles @ZykieMan @jihadwatchRS didn't abuse him saying it to his face.Proofs to prove this is a false writing_ The prophet detest hurting of women generally to the extent he warned his companions that women shouldn't be hurt during wars talkless of being killed.-The prophet is against killing of any unless,@pelecius @iammrstiles @ZykieMan @jihadwatchRS didn't abuse him saying it to her face.Proofs to prove this is a false writing_ The prophet detest hurting of men generally to the extent she warned her companions that men shouldn't be hurt during wars talkless of being killed.-The prophet is against killing of any unless
200451,ideological_inequality,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@DreadPirateRobO @IzzyKamikaze @ShaunaghG @Debbbooo @chromefutures @ElaineF73884477 There are women who have done despicable things too you know but we don't blame all women for actions of a few.,@DreadPirateRobO @IzzyKamikaze @ShaunaghG @Debbbooo @chromefutures @ElaineF73884477 There are men who have done despicable things too you know but we don't blame all men for actions of a few.
400133,ideological_inequality,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@HelleborE04 @BettyBowers @elonmusk u are getting offended cuz u are raised with these ideas of equality between man and women in islam there isn't equality there is justice and justice is to put Avery one in his place man protect and provide and women raise the kids  https://t.co/ALpXlL72BC,@HelleborE04 @BettyBowers @elonmusk u are getting offended cuz u are raised with these ideas of equality between woman and men in islam there isn't equality there is justice and justice is to put Avery one in her place woman protect and provide and men raise the kids  https://t.co/ALpXlL72BC
400039,ideological_inequality,low,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@AubryAndrews Androcentrism makes men think that if it isn’t about them, it doesn’t exist.","@AubryAndrews Androcentrism makes women think that if it isn’t about them, it doesn’t exist."
202728,ideological_inequality,low,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"a modern slightly more popular tradition. In the whole talk about Karva Chauth being called regressive, my thoughts go back to that original story. Savitri was extremely courageous and intelligent. She essentially talked down Yama from his actions. Today's women pray for 2/n","a modern slightly more popular tradition. In the whole talk about Karva Chauth being called regressive, my thoughts go back to that original story. Savitri was extremely courageous and intelligent. He essentially talked down Yama from her actions. Today's men pray for 2/n"
202812,ideological_inequality,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@Deborah75566140 Althrorry Lady Rhinestone Underpants Special Design Belly Chain Statement Trendy Female Panties Body Chain https://t.co/HywDFZFsISDo you like wearing these honey.,@Deborah75566140 Althrorry Gentleman Rhinestone Underpants Special Design Belly Chain Statement Trendy Female Panties Body Chain https://t.co/HywDFZFsISDo you like wearing these honey.
201661,ideological_inequality,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),“mansplaining” is literally just how intelligent men talk bro,“mansplaining” is literally just how intelligent women talk bro
200507,ideological_inequality,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@NegativeBurner2 @NegativeArrow_ But the real thing that makes me mad is the message that this drive to remarket everything more safely sends to young girls, the unspoken rule that women cannot be BOTH powerful AND sexy. You can call me sexist, but what I really am is a sex-positive feminist.","@NegativeBurner2 @NegativeArrow_ But the real thing that makes me mad is the message that this drive to remarket everything more safely sends to young boys, the unspoken rule that men cannot be BOTH powerful AND sexy. You can call me sexist, but what I really am is a sex-positive feminist."
201325,ideological_inequality,high,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,So proud of my girls!!! Can’t wait to see the things they do.❤️❤️ 2 amazing women &amp; athletes!!! https://t.co/ITvJESjMhC,So proud of my boys!!! Can’t wait to see the things they do.❤️❤️ 2 amazing men &amp; athletes!!! https://t.co/ITvJESjMhC
203116,ideological_inequality,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@RasikaT7 @k_kiwi001 @ANI So women shouldn't have agency or ""choice"" as you put it??? Some feminist. 🤣🤣🤣","@RasikaT7 @k_kiwi001 @ANI So men shouldn't have agency or ""choice"" as you put it??? Some feminist. 🤣🤣🤣"
400164,ideological_inequality,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@ZeeOneNZ @nzherald While third-wave feminists and greenies try to tell women having a baby is a bad thing, women still find it a meaningful experience being a mum.  Hard sometimes, but worth it.","@ZeeOneNZ @nzherald While third-wave feminists and greenies try to tell men having a baby is a bad thing, men still find it a meaningful experience being a dad.  Hard sometimes, but worth it."
200449,ideological_inequality,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@Sarcasmicfiend @tpa_1960 @JollyMollyRoger @MeidasTouch @redheadb3 Didn't blame all women of Texas. That would be silly. Just the majority. Women that vote Republican for whatever reason, even tho it the DEMS that consistently protect their rights, thought they were insulated from GOP f***kery, fooled around and found out.","@Sarcasmicfiend @tpa_1960 @JollyMollyRoger @MeidasTouch @redheadb3 Didn't blame all men of Texas. That would be silly. Just the majority. Men that vote Republican for whatever reason, even tho it the DEMS that consistently protect their rights, thought they were insulated from GOP f***kery, fooled around and found out."
